"Stop ID","Stop Name","Latitude","Longitude","2022_Avg_Board","2022_Avg_Alight","2022_Max_Number_of_Days","2023_Avg_Board","2023_Avg_Alight","2023_Max_Number_of_Days","2021_Avg_Board","2021_Avg_Alight","2021_Max_Number_of_Days","2020_Avg_Board","2020_Avg_Alight","2020_Max_Number_of_Days","2019_Avg_Board","2019_Avg_Alight","2019_Max_Number_of_Days","2018_Avg_Board","2018_Avg_Alight","2018_Max_Number_of_Days","2017_Avg_Board","2017_Avg_Alight","2017_Max_Number_of_Days","Nearest_In","routes","Direction","Trans_P","Frequency_AM_Peak","Frquency_Midday","Frequency_PM_Peak","Frequency_Evening","Frequency_Late_Night"
"28100","Sharon Amity Rd & Kimmerly Glen Ln",35.2303881,-80.7417541,33.75,31.25,27,46.72727273,64.36363636,27,39.16666667,27.58333333,27,32.5,32.58333333,27,68.16666667,49.91666667,27,53.16666667,47.33333333,27,33.83333333,35.58333333,27,"KIMMERLY GLEN & AMITY","29","inbound","not a transfer point",2,2,2,0,0
"28105","Sharon Amity Rd & Sharon Chase Dr",35.229227,-80.744222,87.66666667,34.33333333,27,111.1818182,27.18181818,27,88,25.33333333,27,75.41666667,49.33333333,27,126.3333333,52.83333333,27,118.5833333,51.08333333,27,99.66666667,52.25,27,"SHARON CHASE & KIMMERLY GLEN","29","outbound","not a transfer point",2,2,2,0,0
"28115","Sharon Amity Rd & Kimmerly Glen Ln",35.2296928,-80.7431103,97.83333333,65.08333333,27,127.0909091,61.27272727,27,58.25,51.58333333,27,66.58333333,54.08333333,27,128.75,107.9166667,27,105.5,65.91666667,27,97.83333333,33,27,"SHARON CHASE & KIMMERLY GLEN","29","not applicable","not a transfer point",2,2,2,0,0
"28117","Sharon Amity @ 5801",35.235696,-80.738364,149.6666667,92.5,27,210.2727273,121.0909091,27,177.75,106.4166667,27,190.4166667,125.4166667,27,272.8333333,198.25,27,211.8333333,138.6666667,27,233.4166667,121.0833333,27,"AMITY POINTE & MILTON","29","inbound","not a transfer point",2,2,2,0,0
"28120","Sharon Amity Rd & Milton Rd",35.2341486,-80.7385953,40.25,205.1666667,27,37.54545455,246.2727273,27,27.58333333,183.25,27,32.83333333,198.1666667,27,53.16666667,291.8333333,27,59.5,263.0833333,27,49.58333333,255.3333333,27,"AMITY POINTE & MILTON","29","inbound","not a transfer point",2,2,2,0,0
"28125","Sharon Amity Rd & Milton Rd",35.234095,-80.738834,44.16666667,18.66666667,27,52.63636364,16.54545455,27,38.41666667,16.25,27,54.91666667,11.25,27,100.4166667,13.66666667,27,89.16666667,16.41666667,27,68,15.16666667,27,"AMITY POINTE & MILTON","29","outbound","not a transfer point",2,2,2,0,0
"28140","Sharon Lakes Rd & Harvest Ln",35.1204708,-80.870149,94.16666667,41,31,105.4545455,44.45454545,31,103.25,45.16666667,31,111,63.41666667,31,150.3333333,107.9166667,31,119.0833333,75.33333333,31,118.6666667,70.75,31,"HARVEST & SMOKE RIDGE","12","inbound","not a transfer point",1,1,1,2,0
"28145","Sharon Lakes Rd & Smoke Ridge Ct",35.120005,-80.8699632,19.91666667,34.08333333,31,35.09090909,48.63636364,31,20.5,28.16666667,31,37.5,52.66666667,31,51.75,47.5,31,61.33333333,50.16666667,31,72.58333333,46.16666667,31,"HARVEST & SMOKE RIDGE","12","outbound","not a transfer point",1,1,1,1,0
"28150","Sharon Lakes Rd & Meadowlark Ln",35.1232868,-80.8696156,97.41666667,227,31,103.8181818,234.0909091,31,99.25,231.0833333,31,146.5833333,291.6666667,31,225.5,366.0833333,31,271,315.0833333,31,316.75,330.5833333,31,"STONEY POINT & MEADOWLARK","12","outbound","not a transfer point",1,1,1,1,0
"28170","Sharon Lakes Rd & Shady Oak Trl",35.1251832,-80.8724192,107.9166667,162.4166667,31,157.3636364,290.9090909,31,65.91666667,155.1666667,31,106.5833333,250.5,31,218.0833333,383.1666667,31,228.8333333,286.75,31,210.3333333,308.8333333,31,"SHADY OAK & EL VERANO","12","outbound","not a transfer point",1,1,1,1,0
"28190","Sharon Lakes Rd & South Blvd",35.1275731,-80.8755293,127.9166667,181.6666667,31,124.4545455,271.5454545,31,74.91666667,196.25,31,121.6666667,278.6666667,31,185.9166667,465.4166667,31,177.8333333,397.5,31,202.5833333,397.9166667,31,"SOUTH & WATERFORD LAKES","12","outbound","not a transfer point",1,1,1,1,0
"28200","Sharon Lakes Rd & South Blvd",35.127128,-80.8745013,318.8333333,108.5833333,31,378.4545455,134.5454545,31,273.6666667,83.58333333,31,324.0833333,129.1666667,31,589.3333333,185.3333333,31,567.3333333,180.9166667,31,544.5833333,160,31,"WATERFORD LAKES & LAKEHOUSE","12","inbound","not a transfer point",1,1,1,2,0
"28210","Sharon Lakes Rd & Stoney Point Ln",35.1232521,-80.8695935,206.5,88.75,31,193.2727273,75.72727273,31,207.9166667,96.66666667,31,281,96.83333333,31,393.8333333,190.4166667,31,347.6666667,189.9166667,31,420.9166667,234.8333333,31,"STONEY POINT & MEADOWLARK","12","inbound","not a transfer point",1,1,1,2,0
"28220","Sharon Lakes Rd & Sharon Rd West",35.1186651,-80.8697757,29.75,52.33333333,31,28,58.54545455,31,40,48.33333333,31,23.83333333,57.08333333,31,81.58333333,83.25,31,40.75,52.33333333,31,68.5,46.41666667,31,"SHADY OAK & RIVERBIRCH","12","outbound","not a transfer point",1,1,1,1,0
"28320","Sharon Rd West & Maggie Ln",35.1190023,-80.8799278,192.9166667,29,31,254.2727273,25.18181818,31,192.1666667,32.5,31,331.6666667,59.66666667,31,643,90.16666667,31,583.5,89.08333333,31,578.1666667,100.8333333,31,"SOUTH & MAGGIE","12, 43","not applicable","transfer point",2,2,2,2,0
"28330","Sharon Rd West & Sharonbrook Dr",35.1184927,-80.8784316,28.33333333,8.25,31,25.45454545,10.63636364,31,58,6.833333333,31,64.83333333,28.25,31,63.41666667,46.66666667,31,121.4166667,54.25,31,146,76.83333333,31,"MAGGIE & SHARONBROOK","12, 43","inbound","not a transfer point",2,2,2,2,0
"28340","Sharon Rd West & Sharonbrook Dr",35.1175741,-80.8762142,62.83333333,32.75,31,119,40.09090909,31,73.16666667,21.08333333,31,111.75,38,31,225.25,89.58333333,31,253.25,116.5833333,31,261.9166667,132.5833333,31,"WINTER OAKS & SHARONBROOK","12, 43","not applicable","not a transfer point",2,2,2,3,0
"28350","Sharon Rd West & Regent Park Ln",35.1178083,-80.8736522,22.58333333,15.5,31,34.81818182,18.81818182,31,31.5,16.5,31,32.5,33.08333333,31,50.66666667,70.41666667,31,79,81.08333333,31,105.75,92.83333333,31,"SHARONBROOK & REGENT PARK","12, 43","not applicable","not a transfer point",2,2,2,3,0
"28370","Sharon Rd West & Sharon Lakes Rd",35.1183341,-80.8712646,89.91666667,53.91666667,31,145.2727273,78,31,82.41666667,69.75,31,161,120.3333333,31,295.75,263.5833333,31,376,243.8333333,31,414.9166667,245.4166667,31,"REGENT PARK & SHARON LAKES","12, 43","not applicable","not a transfer point",2,2,2,3,0
"28690","Sharon Rd & Sharon View Rd",35.1436676,-80.8331641,24.08333333,1.5,27,31.54545455,5.363636364,27,21.75,2.166666667,27,23.75,1.416666667,27,45.09090909,5,27,132.4444444,6.777777778,27,131.5,6.75,27,"SHARON VIEW & EASTBURN","20","inbound","not a transfer point",1,1,1,1,0
"28760","Sharon Rd @ SouthPark Mall Entrance",35.1514683,-80.8285353,304.5,113.0833333,31,348.6363636,138.2727273,31,380,96.75,31,325.5,75.66666667,31,472.3333333,134.0833333,31,488.6666667,207.5,31,413.8333333,211.1666667,31,"MORRISON & SOUTH PARK","19, 20, 28","not applicable","not a transfer point",4,3,3,2,0
"28810","Sharon Rd & Coltsgate Rd",35.1489766,-80.8304408,126.9166667,606.5833333,31,167.2727273,678.2727273,31,121.8333333,584.0833333,31,209.3333333,676.75,31,321.8333333,1237.333333,31,398.9166667,1152.916667,31,441.5,788.9166667,31,"COLTSGATE & FAIRVIEW","19, 20, 28","not applicable","transfer point",2,4,4,2,1
"28840","Sharon Rd & Fairview Rd",35.1469386,-80.8317261,26.75,103.9166667,27,40.90909091,178.2727273,27,31.16666667,103.4166667,27,42.16666667,122.25,27,80.09090909,208.6363636,27,212,488.2222222,27,177.25,404.3333333,27,"FAIRVIEW & LOUISBURG SQUARE","20","outbound","transfer point",2,1,1,1,0
"28850","Sharon Rd & Fairview Rd",35.1467666,-80.8315746,68.33333333,49.41666667,27,116,68.54545455,27,56.5,32.25,27,85.58333333,51.41666667,27,148.7272727,79.54545455,27,229.6666667,140.1111111,27,201.1666667,117.5833333,27,"FAIRVIEW & HAZELTON","20","inbound","not a transfer point",1,1,1,1,0
"28870","Sharon Rd @ Sharon Towers Apts",35.1436468,-80.8333464,5.416666667,31.5,27,4.636363636,33,27,6.333333333,25.25,27,6.416666667,18.5,27,12.36363636,37.54545455,27,13.22222222,89.22222222,27,10.08333333,78.41666667,27,"SHARON VIEW & EASTBURN","20","outbound","not a transfer point",2,1,1,1,0
"28874","Sharon Rd @ Sharon Tower Apts",35.142011,-80.834708,5.416666667,13,27,2,4.090909091,27,23.25,9.666666667,27,18.08333333,51.58333333,27,35.45454545,214.4545455,27,10.33333333,219,27,21.33333333,276.1666667,27,"SHARON VIEW & EASTBURN","20","outbound","not a transfer point",2,1,1,1,0
"28875","Sharon Rd @ Sharon Presbyterian Church",35.141602,-80.834888,2.833333333,3.416666667,27,3.636363636,16.54545455,27,7.583333333,1.083333333,27,23,4.5,27,48.27272727,12.36363636,27,46.33333333,11.33333333,27,57.75,13.83333333,27,"SHARON VIEW & EASTBURN","20","inbound","not a transfer point",1,1,1,1,0
"28880","Sharon Rd & Sulkirk Rd",35.1388678,-80.8382836,0.083333333,2.583333333,27,1,7,27,0.166666667,1.333333333,27,0.25,1,27,1.181818182,3.727272727,27,1.111111111,18.55555556,27,1,12.08333333,27,"SULKIRK & CHAMPAIGN","20","outbound","not a transfer point",2,1,1,1,0
"28890","Sharon Rd & Champaign St",35.1379511,-80.8386548,2.75,0.083333333,27,7.454545455,0.181818182,27,1.25,0.083333333,27,1,0.166666667,27,6.181818182,0.909090909,27,23.55555556,3.111111111,27,13,1.333333333,27,"CHAMPAIGN & COTILLION","20","inbound","not a transfer point",1,1,1,1,0
"28915","Sharon Rd & Coleman Cir",35.134333,-80.8390666,29.75,2.083333333,27,47.36363636,5.727272727,27,36.16666667,1.666666667,27,86.66666667,4.916666667,27,121.2727273,6.909090909,27,279.6666667,32.11111111,27,169,18.83333333,27,"COTILLION & BROOKFIELD","20","inbound","not a transfer point",2,1,1,1,0
"28940","Sharon Rd & Quail Hollow Rd",35.13253,-80.840407,13.41666667,14.66666667,27,27.90909091,10.27272727,27,12.33333333,19.83333333,27,32.08333333,23.91666667,27,101,25.72727273,27,85.33333333,49.33333333,27,81.83333333,33.58333333,27,"QUAIL HOLLOW & SHARON HILLS","20","inbound","not a transfer point",2,1,1,1,0
"28950","Sharon Rd & Sharon Rd",35.1334006,-80.8391996,16.66666667,32.91666667,27,13.18181818,62.45454545,27,20.58333333,31.83333333,27,18.66666667,81.33333333,27,34.81818182,214.9090909,27,67.44444444,352.8888889,27,41.83333333,291.8333333,27,"BROOKFIELD & QUAIL HOLLOW","20","outbound","not a transfer point",2,1,1,1,0
"28970","Sharon Rd & Sherbrooke Dr",35.1296516,-80.8432819,10.66666667,2.833333333,27,2.545454545,0.363636364,27,0.75,0.083333333,27,4.333333333,0.083333333,27,7.272727273,0.363636364,27,10.55555556,0.222222222,27,8.583333333,1,27,"CHANDWORTH & SHERBROOKE","20","inbound","not a transfer point",2,1,1,1,0
"28980","Sharon Rd & Sherbrooke Dr",35.1294922,-80.8434677,0.583333333,3.75,27,0,0.363636364,27,0,0.583333333,27,0.083333333,0.166666667,27,0.090909091,0.454545455,27,2.111111111,12.88888889,27,2.083333333,10.91666667,27,"CHANDWORTH & SHERBROOKE","20","outbound","not a transfer point",2,1,1,1,0
"28990","Sharon Rd & Sharon Commons Ln",35.1279635,-80.8461033,0.583333333,6.083333333,27,0.454545455,5.909090909,27,0.583333333,2.083333333,27,3.166666667,22.75,27,3.090909091,58.90909091,27,16.55555556,69.11111111,27,4.166666667,46.08333333,27,"SHARON ACRES & SHARON COMMONS","20","outbound","not a transfer point",2,1,1,1,0
"29000","Sharon Rd & Sharon Acres Rd",35.1278501,-80.8461773,4.583333333,0.166666667,27,4.454545455,1.454545455,27,1.083333333,0.333333333,27,17.08333333,2.916666667,27,72,4.818181818,27,51.33333333,13.66666667,27,47.75,5.833333333,27,"SHARON ACRES & SHARON COMMONS","20","inbound","not a transfer point",2,1,1,1,0
"29020","Sharon Rd & Whistlestop Rd",35.1268001,-80.8494097,0.666666667,9.166666667,27,0.636363636,8.272727273,27,0.833333333,6.833333333,27,2.090909091,8.454545455,27,0,0,0,0,0,0,0,0,0,"WHISTLESTOP & STONEY RIDGE","20","outbound","not a transfer point",2,1,1,1,0
"29021","Sharon Rd & Whistlestop Rd",35.126782,-80.849108,22.66666667,2.083333333,27,8.545454545,0.818181818,27,22.58333333,3.333333333,27,12.90909091,3.818181818,27,0,0,0,0,0,0,0,0,0,"WHISTLESTOP & STONEY RIDGE","20"," ","not a transfer point",2,1,1,1,0
"29030","Sharon Rd & Greencastle Dr",35.124237,-80.8522471,0.25,0.166666667,27,0.090909091,0.454545455,27,0,0.25,27,0.25,0.833333333,27,0.818181818,2.545454545,27,0.777777778,7.666666667,27,0.333333333,2.333333333,27,"GREENCASTLE & PARK","20","outbound","not a transfer point",2,1,1,1,0
"29032","Sharon Rd & Greencastle Dr",35.124359,-80.852003,1.25,0,27,0.727272727,0.181818182,27,0.75,0.083333333,27,0.916666667,0.083333333,27,6,0.363636364,27,5.555555556,1.666666667,27,4.5,1.666666667,27,"GREENCASTLE & PARK","20","inbound","not a transfer point",2,1,1,1,0
"29040","Sharon Rd West & Maggie Ln",35.1187353,-80.8787436,13.75,93.5,31,21.18181818,158.4545455,31,18.75,84.58333333,31,37.25,106.5833333,31,55.33333333,185.25,31,65.91666667,254.3333333,31,68.5,248.0833333,31,"MAGGIE & SHARONBROOK","12, 43","not applicable","not a transfer point",1,2,2,2,0
"29060","Sharon Rd West & Winter Oaks Ln",35.1179499,-80.8766861,19.08333333,72.41666667,31,43.27272727,104.4545455,31,18.08333333,83.58333333,31,57.83333333,116.75,31,101.8333333,163.75,31,108.3333333,223,31,97.66666667,244.0833333,31,"WINTER OAKS & SHARONBROOK","12, 43","not applicable","not a transfer point",1,2,2,2,0
"29080","Sharon Rd West & Regent Park Ln",35.1177672,-80.8743559,8.416666667,29.83333333,31,13.09090909,25.27272727,31,10.58333333,38.58333333,31,14.41666667,29.16666667,31,35.08333333,42.16666667,31,54.75,67.5,31,69.08333333,84.66666667,31,"SHARONBROOK & REGENT PARK","12, 43","outbound","not a transfer point",1,2,2,2,0
"29100","Sharon Rd West & Sharon Lakes Rd",35.1184236,-80.8712921,65.58333333,43.16666667,31,62.90909091,92.63636364,31,45.41666667,35.16666667,31,93.58333333,64.5,31,204.75,157.9166667,31,184.4166667,298.25,31,227.1666667,357.3333333,31,"REGENT PARK & SHARON LAKES","12, 43","not applicable","not a transfer point",1,2,2,2,0
"29130","Skyland Ave & Sam Drenan Rd",35.1992771,-80.8070888,17.91666667,8.166666667,31,37.36363636,13,31,8.583333333,7.166666667,31,11.66666667,8.583333333,31,25.66666667,25.16666667,31,27.58333333,32.08333333,31,39.08333333,35.58333333,31,"SAM DRENAN & MARNEY","39","inbound","not a transfer point",2,2,2,2,1
"29140","Skyland Ave & Marney Ave",35.2004799,-80.8061349,46.91666667,41.16666667,31,38.54545455,24.18181818,31,34.75,26.75,31,51.16666667,41.5,31,39.16666667,39.41666667,31,100.9166667,86,31,64.66666667,72.83333333,31,"MARNEY & DUNN","39","inbound","not a transfer point",2,2,2,2,1
"29150","Skyland Ave @ 417",35.2015965,-80.805249,27.58333333,28.75,31,28.72727273,20.63636364,31,11.66666667,10.75,31,27,20,31,40.33333333,43.41666667,31,24.5,30.16666667,31,61.08333333,71.41666667,31,"MARNEY & DUNN","39","inbound","not a transfer point",2,2,2,2,1
