Stop ID,Stop Name,Latitude,Longitude,2022_Avg_Board,2022_Avg_Alight,2022_Max_Number_of_Days,Year
17840,Graham St & Franklin Av,35.2512038,-80.8270001,63.41666667,665.4166667,31,2022
17860,Graham St & Ennis Ave,35.2580821,-80.8219096,10.16666667,62.66666667,31,2022
17861,Graham St & Ennis Ave,35.2583,-80.821932,55.33333333,18.66666667,31,2022
17880,Graham St & Atando Ave,35.2605636,-80.820071,31.58333333,27.08333333,31,2022
17900,Graham St & Kennedy St,35.262298,-80.8185062,8.75,12.5,31,2022
17910,Graham St & Johnson Rd,35.2641126,-80.8172131,15.5,63.83333333,31,2022
17920,Graham St & Toal St,35.265439,-80.8165685,151.5,37.16666667,31,2022
17930,Graham St & Toal St,35.2655,-80.8164674,32.08333333,95.41666667,31,2022
17940,Graham St & Ameron Dr,35.2677958,-80.8152346,3.083333333,21.16666667,31,2022
17950,Graham St & Starita Rd,35.268833,-80.8146746,3.166666667,42.5,31,2022
17960,Graham St & Starita Rd,35.2693506,-80.8145133,98,18.58333333,31,2022
17970,Graham St & Craighead Rd,35.2700959,-80.8139398,16,79.83333333,31,2022
17980,Graham St & Amble Dr,35.2722554,-80.8123378,58.66666667,192.25,31,2022
17990,Graham St & Amble Dr,35.2725279,-80.8122391,242.4166667,44.33333333,31,2022
18000,Graham St & Cottonwood St,35.2749488,-80.8103393,293.25,124.8333333,31,2022
18010,Graham St & Reagan Dr,35.2747816,-80.8102173,121,365,31,2022
18120,Tryon St & 6th St,35.2289248,-80.8405661,173.6666667,96.58333333,31,2022
18150,Tryon St & 8th St,35.2300513,-80.8389293,146.25,112.4166667,31,2022
18190,Tryon St & Montford Point St,35.2312493,-80.837254,413.9166667,410.6666667,31,2022
18300,Tryon St & Wadsworth Pl,35.2360043,-80.830999,853.8333333,1400.666667,31,2022
18330,Tryon St & Wadsworth Pl,35.2350108,-80.8323833,1599.416667,901.1666667,31,2022
18370,Tryon St & Dalton Ave,35.2379528,-80.8285913,58.25,61.16666667,31,2022
18390,Tryon St & Dalton Ave,35.2391371,-80.8272496,281.6666667,335.1666667,31,2022
18400,Tryon St & Dalton Ave,35.2391378,-80.8270215,139.1666667,140.9166667,31,2022
18420,Tryon St & Keswick Ave,35.2410928,-80.824677,39.83333333,40.25,31,2022
18430,Tryon St & Keswick Ave,35.2411173,-80.8247823,97.83333333,65,31,2022
18440,Tryon St & 23rd St,35.2421973,-80.8234344,0.916666667,5.833333333,31,2022
18450,Tryon St & 24th St,35.2431674,-80.8221659,17.16666667,23.16666667,31,2022
18460,Tryon St & 23rd St,35.2423723,-80.823012,58.41666667,169.1666667,31,2022
18490,Tryon St & 27th St,35.2458295,-80.8193206,82.33333333,204.1666667,31,2022
18510,Tryon St & 28th St,35.2470249,-80.8179811,112.6666667,200.75,31,2022
18520,Tryon St & 30th St,35.2491811,-80.8152523,134.8333333,157.5833333,31,2022
18530,Tryon St & 30th St,35.2491868,-80.8154568,79.75,91.5,31,2022
18540,Tryon St & 32nd St,35.2503513,-80.8135771,92.83333333,108.25,31,2022
18550,Tryon St & 32nd St,35.2505247,-80.813626,113.5833333,79.16666667,31,2022
18570,Tryon St & Atando Ave,35.2517023,-80.8108473,89.33333333,96.91666667,31,2022
18580,Tryon St & 36th St,35.2528861,-80.8077478,77.83333333,67.08333333,31,2022
18590,Tryon St & 36th St,35.2529891,-80.8079295,39.91666667,51.66666667,31,2022
18610,Tryon St & Hilo Dr,35.2543046,-80.8040436,300.6666667,69.66666667,31,2022
18620,Tryon St & Hilo Dr,35.2542725,-80.8032546,88.91666667,629.25,31,2022
18630,Tryon St & Craighead Rd,35.2547886,-80.8014951,1509.083333,320.8333333,31,2022
18640,Tryon St & Craighead Rd,35.2551616,-80.7999698,224.9166667,721.3333333,31,2022
18650,Tryon St & Austin Dr,35.2677593,-80.7681718,0.666666667,3.083333333,31,2022
18660,Tryon St @ 4070,35.2568886,-80.7972494,4.333333333,18,31,2022
18670,Tryon St @ 4108,35.2575171,-80.7963436,320.3333333,730.3333333,31,2022
18680,Tryon St & Sugar Creek Rd,35.2573258,-80.7970398,783.6666667,351.6666667,31,2022
18700,Tryon St & Beechway Cir,35.2583788,-80.7930841,187.6666667,419.5833333,31,2022
18720,Tryon St & Wellingford St,35.2585278,-80.7918918,290.0833333,202.8333333,31,2022
18730,Tryon St & Mellow Dr,35.2583851,-80.7886178,354.8333333,117,31,2022
18740,Tryon St & Dorton St,35.2581745,-80.7877188,178.5,382.6666667,31,2022
18750,Tryon St & Bennett St,35.2582381,-80.7850925,98.41666667,86.16666667,31,2022
18760,Tryon St & Bennett St,35.2580301,-80.7843293,119.9166667,312.8333333,31,2022
18770,Tryon St & Bingham Dr,35.2581498,-80.7828121,617,157.5833333,31,2022
18780,Tryon St & Eastway Dr,35.2593833,-80.7780188,174.9166667,121.6666667,31,2022
18790,Tryon St & Lambeth Dr,35.2580861,-80.7813471,78,265.5,31,2022
18800,Tryon St & Eastway Dr,35.2587726,-80.7788071,83.5,200.0833333,31,2022
18820,Tryon St & Northchase Dr,35.2619376,-80.7737828,248.0833333,76.16666667,31,2022
18840,Tryon St & Old Concord Rd,35.2631865,-80.7720196,489.6666667,270.6666667,31,2022
18860,Tryon St & Orr Rd,35.2659408,-80.769048,39.66666667,127.4166667,31,2022
18890,Tryon St  & Austin Dr,35.2667816,-80.7691667,94.25,54.75,31,2022
18910,Tryon St & Orchard Trace Ln,35.2804701,-80.7658696,274,143.8333333,31,2022
18930,Tryon St & Rocky River Rd,35.2883807,-80.7587544,167.5,381.0833333,31,2022
18960,Tryon St & University City Blvd,35.2926693,-80.7558274,137.1666667,307.9166667,31,2022
19040,Tryon St & JM Keynes Dr,35.3082938,-80.7474778,30.91666667,190.1666667,31,2022
19060,Tryon St & JM Keynes Dr,35.308574,-80.7476221,93.5,29.08333333,31,2022
19110,Tryon St & Barton Creek Dr,35.3150066,-80.7409323,18.83333333,51.08333333,31,2022
19120,Tryon St @ 9528 (Hight Veterinary),35.3161386,-80.7393411,23.91666667,9.416666667,31,2022
19130,N Tryon St @ Cookout,35.317825,-80.738069,23.58333333,25.25,31,2022
19140,Nations Ford Rd & Tryon St,35.1780158,-80.8911291,149.3333333,361,31,2022
19160,Nations Ford Rd & Marshall Air Dr,35.1712214,-80.8905387,39.75,12,31,2022
19200,Nations Ford Rd & Lone Pine Ln,35.1688111,-80.8919318,100.25,32.75,31,2022
19210,Nations Ford Rd & Tyvola Rd,35.1634918,-80.8953953,22.25,40.83333333,31,2022
19230,Nations Ford Rd & Tyvola Rd,35.1626703,-80.8960376,46.91666667,20.16666667,31,2022
19240,Nations Ford Rd & Sharview Cir,35.1611118,-80.8964313,12.16666667,7.833333333,31,2022
19250,Nations Ford Rd & Sharview Cir,35.1612521,-80.8963058,16.66666667,16.25,31,2022
19260,Nations Ford Rd & Glenrock Dr,35.1592955,-80.8966753,26.91666667,48.83333333,31,2022
19270,Nations Ford Rd & Echodale Dr,35.1568209,-80.8970307,81.91666667,54.91666667,31,2022
19280,Nations Ford Rd & Echodale Dr,35.1568903,-80.8969194,86.58333333,106.9166667,31,2022
19290,Nations Ford Rd @ EE Waddell High School,35.1543171,-80.8972896,3.083333333,4.333333333,31,2022
19300,Nations Ford Rd @ EE Waddell High School,35.1543105,-80.8974248,7.083333333,8.666666667,31,2022
19310,Nations Ford Rd & Regency Executive Park Dr,35.152754,-80.8976449,2.666666667,2.25,31,2022
19320,Nations Ford Rd & Nations Dr,35.1506433,-80.8977994,93,126.1666667,31,2022
19330,Nations Ford Rd & Choyce Ave,35.1501713,-80.8974797,88.75,60.25,31,2022
19340,Nations Ford Rd & Red Roof Dr,35.145497,-80.8956786,607.1666667,479,31,2022
19350,Nations Ford Rd & Farmhurst Dr,35.1457358,-80.8956561,515.8333333,358.9166667,31,2022
19360,Nations Ford Rd & Farmhurst Dr,35.1431709,-80.8945945,8.833333333,26.83333333,31,2022
19370,Nations Ford Rd & Forest Point Blvd,35.1430455,-80.8947068,14.41666667,26.16666667,31,2022
19380,Nations Ford Rd & Short Hills Dr,35.1413985,-80.8945157,12.91666667,14.5,31,2022
19390,Nations Ford Rd & Short Hills Dr,35.1413638,-80.8943956,6.916666667,7.583333333,31,2022
19400,Nations Ford Rd & Colony Acres Dr,35.1391991,-80.8937235,45,33.08333333,31,2022
19410,Nations Ford Rd & Deanna Ln,35.1400636,-80.8939888,13.91666667,10.41666667,31,2022
19420,Nations Ford Rd & Hilary Cir,35.1385925,-80.892991,15.25,46.33333333,31,2022
19430,Nations Ford Rd & Huntsmoor Dr,35.1377031,-80.8923771,113.4166667,128.0833333,31,2022
19440,Nations Ford Rd & Huntsmoor Dr,35.1369008,-80.8919158,171.75,85.41666667,31,2022
19530,Cindy Ln & Belmar Place Rd,35.2860612,-80.8291071,49.58333333,6,31,2022
19531,Cindy Ln & Belmar Place Rd,35.286001,-80.8296793,9.583333333,23.83333333,31,2022
19535,Cindy Ln & Statesville Rd,35.284666,-80.83379,21,80.41666667,31,2022
19536,Cindy Ln & Statesville Rd,35.284452,-80.833737,72.5,15.16666667,31,2022
19560,Nevin Rd & Spring Terrace Ln,35.2881986,-80.8231386,12.91666667,16.58333333,31,2022
19570,Nevin Rd & Spring Terrace Ln,35.2883223,-80.8226343,19.75,13.08333333,31,2022
19622,Erie St & LaSalle St,35.2607434,-80.8451206,75.33333333,15.83333333,31,2022
19630,Newland Rd & Irma St,35.2652011,-80.8475958,8.333333333,86.25,31,2022
19640,Newland Rd & Irma St,35.2650676,-80.847432,98.33333333,12,31,2022
19650,Newland Rd & Holly St,35.267245,-80.8501008,2,16,31,2022
19660,Newland Rd & Holly St,35.2675151,-80.8503906,10.08333333,1.083333333,31,2022
19670,Newland Rd & Gilbert St,35.2681328,-80.85077,5,15.08333333,31,2022
19740,Nobles Ave & Leake St,35.2095791,-80.9184661,0.083333333,0.416666667,27,2022
19800,Nobles Ave @ 3100,35.2094281,-80.9160556,26.5,11.91666667,27,2022
19810,Nobles Ave & Leake St,35.2097736,-80.9177968,27.08333333,8.166666667,27,2022
19835,Nobles Ave & Holabird Ln,35.2093416,-80.9148651,22.66666667,42.33333333,27,2022
19850,Nobles Ave & Leake St,35.2097565,-80.9176835,7.916666667,27.16666667,27,2022
19860,Norris Ave & Catalina Ave,35.2518735,-80.8196126,5.916666667,33,31,2022
19870,Norris Ave & Catalina Ave,35.251842,-80.8196326,58.58333333,30.41666667,31,2022
19890,Norris Ave & Isenhour St,35.2575125,-80.8324726,15.16666667,21.91666667,31,2022
19900,Norris Ave & Isenhour St,35.2574718,-80.8329436,23.41666667,16.41666667,31,2022
19905,Norris Ave & Statesville Ave,35.2574861,-80.8344081,34.75,75.5,31,2022
19910,Norris Ave & Statesville Ave,35.2573308,-80.8352933,99.33333333,49.33333333,31,2022
19970,Oaklawn Ave & Spring St,35.2458728,-80.8374813,46,194,31,2022
19990,Oaklawn Ave & Stroud Park Ct,35.2469878,-80.8410928,29.41666667,88.5,31,2022
20010,Oaklawn Ave & Burton St,35.2476852,-80.8432227,38.41666667,212.5833333,31,2022
20030,Oaklawn Ave & Andrill Ter,35.2488098,-80.8475889,9.166666667,36.91666667,31,2022
20040,Oaklawn Ave & Andrill Ter,35.2485611,-80.8475081,39.83333333,6.25,31,2022
20050,Oaklawn Ave & Blazer Dr,35.2500434,-80.8495141,5,27.83333333,31,2022
20060,Oaklawn Ave & Clifton St,35.2499053,-80.8494963,29.5,2,31,2022
20070,Oaklawn & Fairfield,35.250663,-80.8508496,45.66666667,9.666666667,31,2022
20080,Oaklawn & Mulberry,35.2511553,-80.8516093,5.083333333,48.83333333,31,2022
20281,Morris Field Dr & CPCC Harris Campus Dr,35.2164723,-80.9213168,13.58333333,12.91666667,27,2022
20282,Morris Field Dr & Airport Center Pkwy,35.216634,-80.9215224,10.5,26.66666667,27,2022
20380,Orange St & Sam Drenan Rd,35.1991035,-80.8096556,12.58333333,10.08333333,31,2022
20400,Orange St & Maxwell Ariel Ln,35.2007823,-80.8083568,52.08333333,60.66666667,31,2022
20410,Orange St & McVay St,35.2018646,-80.8074945,29.75,24.58333333,31,2022
20430,Aberdeen St & Whitehall Dr,35.2335578,-80.9048388,44.41666667,34.08333333,27,2022
20480,Park Rd & Worthington Ave,35.2045208,-80.8511561,22.75,46.5,31,2022
20490,Park Rd & Worthington Ave,35.2046743,-80.8509046,6.5,5.583333333,31,2022
20520,Park Rd & Ideal Way,35.2009186,-80.8522666,12.16666667,80.5,31,2022
20530,Park Rd & Ideal Way,35.2008833,-80.8521726,31.91666667,10.25,31,2022
20540,Park Rd & Charlotte Dr,35.199334,-80.8520741,289.0833333,389.9166667,31,2022
20550,Park Rd & Charlotte Dr,35.1995804,-80.8519706,303.5833333,202.1666667,31,2022
20560,Park Rd & Ordermore Ave,35.1976799,-80.8517039,86.08333333,44.16666667,31,2022
20570,Park Rd & McDonald Ave,35.1976844,-80.8518099,2.583333333,4.75,31,2022
20580,Park Rd & Poindexter Dr,35.191518,-80.8531537,8.833333333,17.75,31,2022
20590,Park Rd & Sunset Dr,35.194007,-80.85206,58.16666667,70,31,2022
20600,Park Rd & Salem Dr,35.1942356,-80.8517976,36,29.58333333,31,2022
20630,Park Rd & Poindexter Dr,35.1914626,-80.8530896,13.5,7.666666667,31,2022
20640,Park Rd & Marsh Rd,35.1874872,-80.8530151,137.8333333,345.8333333,31,2022
20650,Park Rd & Princeton Ave,35.1886574,-80.8530092,209.0833333,20.25,31,2022
20660,Park Rd & Marsh Rd,35.1863408,-80.8528813,198.75,101.3333333,31,2022
20670,Park Rd & Hampton Gardens Ln,35.1853828,-80.8527668,8.083333333,6.416666667,31,2022
20680,Park Rd & Park Slope Dr,35.1852201,-80.8529003,4.916666667,49.83333333,31,2022
20690,Park Rd @ 3420 (YWCA),35.1832478,-80.8523803,61,226.9166667,31,2022
20700,Park Rd & Townes Rd,35.1832635,-80.8522871,214,65.58333333,31,2022
20710,Park Rd & Hillside Ave,35.1807116,-80.8514128,27.58333333,4.416666667,31,2022
20720,Park Rd & Hillside Ave,35.1794692,-80.8513145,4.75,33.91666667,31,2022
20760,Park Rd & Park Rd Shopping Center Dr,35.1755458,-80.8509815,546.5,84.75,31,2022
20770,Park Rd & Heather Ln,35.1745578,-80.8512697,89.83333333,848.5,31,2022
20780,Park Rd @ 4335,35.172952,-80.8511356,327.5,60.16666667,31,2022
20790,Park Rd & Montford Dr,35.171083,-80.8511068,118.1666667,369,31,2022
20800,Park Rd & Woodlawn Rd,35.1713241,-80.8509418,338.5833333,100.1666667,31,2022
20820,Park Rd & Mockingbird Ln,35.1681065,-80.8506721,13.33333333,123.9166667,31,2022
20830,Park Rd & Abbey Pl,35.1687021,-80.8506105,156.4166667,29.08333333,31,2022
20840,Park Rd & Mockingbird Ln,35.1670534,-80.8503908,1.666666667,0.916666667,31,2022
20850,Park Rd & Seneca Pl,35.165856,-80.8505023,19.08333333,98.25,31,2022
20860,Park Rd & Seneca Pl,35.1648515,-80.8501581,105.3333333,39.08333333,31,2022
20870,Park Rd @ 4912,35.1636941,-80.8497638,5.666666667,40.25,31,2022
20880,Park Rd @ 4943,35.1634748,-80.8494121,37.75,3.25,31,2022
20890,Park Rd & Cortland Rd,35.1621746,-80.8491795,35.91666667,101,31,2022
20900,Park Rd @ Cielo Apts,35.1617981,-80.8489268,87.91666667,23.16666667,31,2022
20910,Park Rd & Selwyn Ave,35.1591918,-80.8485961,18.58333333,19.33333333,31,2022
20920,Park Rd & Scofield Rd,35.1559976,-80.8483996,14.58333333,82.41666667,31,2022
20930,Park Rd & Manning Dr,35.1572656,-80.8484278,0.333333333,0.5,31,2022
20940,Park Rd & Selwyn Ave,35.1598452,-80.8488353,29.16666667,31.08333333,31,2022
20950,Park Rd & Scofield Rd,35.1557993,-80.8481871,83.75,26.16666667,31,2022
20970,Park Rd & Tyvola Rd,35.1521435,-80.848747,28.58333333,189.5833333,31,2022
20980,Park Rd & Closeburn Rd,35.1511643,-80.8487096,13.75,28.33333333,31,2022
20990,Park Rd @ Park Road Park,35.1476381,-80.8498286,18.83333333,12,31,2022
21020,Park Rd & Archdale Dr,35.1458253,-80.8497513,12.25,25.25,31,2022
21060,Park Rd & Old Reid Rd,35.141759,-80.8510565,10.5,21,31,2022
21080,Park Rd & Northampton Dr,35.1393588,-80.8522563,4.583333333,76.75,31,2022
21090,Park Rd & Northampton Dr,35.1400115,-80.8518953,64.66666667,3.75,31,2022
21100,Park Rd & Park South Dr,35.1369886,-80.8529318,31.58333333,3.25,31,2022
21110,Park Rd & Park South Dr,35.1371036,-80.8530206,1.666666667,13.16666667,31,2022
21120,Park Rd & Huntington Farms Ln,35.1338258,-80.8535637,3.583333333,13.16666667,31,2022
21135,Park Rd & Barcan Ct,35.132343,-80.8536238,24.91666667,4.833333333,31,2022
21160,Park Rd & Seth Thomas Rd,35.1290065,-80.8542788,0.583333333,12.16666667,31,2022
21200,Park Rd & Meeting St,35.1213898,-80.8546736,5.25,19.75,31,2022
21210,Park Rd & Meeting St,35.1209618,-80.8545578,7.25,1.166666667,27,2022
21220,Park Rd & Hamlin Park Dr,35.1154911,-80.8565729,74.08333333,138.25,31,2022
21230,Park Rd & Hamlin Park Dr,35.1158178,-80.8561845,71.41666667,59.41666667,31,2022
21251,Park Rd @ Southminister Retirement Dr,35.1104514,-80.8578746,83,21.33333333,31,2022
21252,Park Rd @ South Meck High School,35.1106101,-80.8580786,46.33333333,117.5833333,31,2022
21260,Park Rd & Arbor Pointe Dr,35.1073534,-80.8581818,24,8.583333333,31,2022
21270,Park Rd & Arbor Pointe Dr,35.1078418,-80.8581423,18.41666667,9.666666667,31,2022
21280,Park Rd & Birnen Dr,35.103867,-80.8578173,16.08333333,37.41666667,31,2022
21290,Park Rd & Birnen Dr,35.1038196,-80.8575658,25.41666667,9.083333333,31,2022
21300,Park Rd & Park Crossing Dr,35.0994931,-80.8592401,5.833333333,7.416666667,31,2022
21310,Park Rd & Park Crossing Dr,35.0993669,-80.8590228,12.58333333,3.5,31,2022
21320,Park Rd & Plum Creek Ln,35.0960838,-80.8609571,198.0833333,34.83333333,31,2022
21325,Park Rd & Old Park Dr,35.096151,-80.8611588,68.83333333,238.0833333,31,2022
21330,Park Rd & Park Cedar Dr,35.0950331,-80.865848,57.91666667,13.83333333,31,2022
21335,Park Rd & Park Cedar Dr,35.0950829,-80.8660955,14.5,60,31,2022
21340,Park Rd & Willow Ridge Rd,35.0935161,-80.8681764,41.33333333,5.833333333,31,2022
21345,Park Rd & Willow Ridge Rd,35.0943328,-80.8677553,9.083333333,55.91666667,31,2022
21350,Park Rd @ Black Lion,35.0923134,-80.8687961,140.9166667,26.41666667,31,2022
21355,Park Rd @ CMC Pineville,35.0911591,-80.86958,54.25,213.4166667,31,2022
21360,Park Rd & Hunter Ridge Dr,35.0880716,-80.8708951,503.0833333,641,31,2022
21370,Park Rd & Hunter Ridge Dr,35.0881668,-80.8706749,223.4166667,68,31,2022
21380,Park Rd & Osprey Dr,35.0860223,-80.8697056,17,45,31,2022
21385,Park Rd & Hunter Trail Ln,35.0854068,-80.8689271,29.66666667,3.666666667,31,2022
21400,Park Rd & Blue Heron Dr,35.0825128,-80.8679678,22.66666667,44.33333333,31,2022
21403,Park Rd & Blue Heron,35.0817806,-80.8677531,37.83333333,3.5,31,2022
21405,Park Rd & Tradewinds Ln,35.079979,-80.8677967,6.25,1.5,31,2022
21410,Park Rd & Tradewinds Ln,35.0802261,-80.8678425,13.91666667,18.58333333,31,2022
21420,Park Rd & Camelback Cir,35.0784803,-80.8688348,5.166666667,8.916666667,31,2022
21425,Park Rd & Camelback Cir,35.0784069,-80.8687898,6.583333333,3.333333333,31,2022
21426,Park Rd @ Sam's Club,35.0761106,-80.8746858,14.16666667,67.16666667,31,2022
21427,Park Rd & I-485,35.0772056,-80.871263,5.666666667,11.83333333,31,2022
21428,Park Rd & I-485,35.0771123,-80.8712338,8.5,1.416666667,31,2022
21429,Park Rd @ Sam's Club,35.0760631,-80.8746618,6.083333333,1.666666667,31,2022
21511,5th St & Cedar St,35.2343307,-80.8495871,202.5833333,175.4166667,31,2022
21512,5th St & Cedar St,35.2341143,-80.8496373,36.41666667,40.5,31,2022
21513,Salem Church Rd & Rozzelles Ferry Rd,35.2763106,-80.8939235,21,7.083333333,31,2022
21560,Parkwood Ave & Umstead St,35.2331131,-80.8125451,55.25,34.75,31,2022
21570,Parkwood Ave & Hawthorne Ln,35.2329546,-80.8108968,41.5,20.5,31,2022
21580,Parkwood Ave & Hawthorne Ln,35.2327631,-80.8104745,19.75,37.41666667,31,2022
21590,Parkwood Ave & Barry St,35.2326146,-80.8092643,21.08333333,96.41666667,31,2022
21600,Parkwood Ave & The Plaza,35.2327211,-80.8083653,172.8333333,36.58333333,31,2022
21640,Pegram St & Belmont Ave,35.2268851,-80.8188838,22.08333333,53.66666667,31,2022
21650,Pegram St & Belmont Ave,35.2267453,-80.8188843,24.5,32.33333333,31,2022
21680,Pegram St & 16th St,35.227907,-80.8177949,108.4166667,16.83333333,31,2022
21690,Pegram St & 16th St,35.2283965,-80.8173532,29.66666667,151.8333333,31,2022
21700,Pegram St & 17th St,35.2294123,-80.8166169,210.3333333,63.16666667,31,2022
21710,Pegram St & 17th St,35.2293613,-80.816592,42.91666667,108.5,31,2022
21740,Pegram St & Parkwood Ave,35.2327171,-80.814138,152.4166667,61.33333333,31,2022
21750,Pegram St & 20th St,35.2320252,-80.8145993,10.41666667,57.83333333,31,2022
21760,Pegram St & 20th St,35.2320618,-80.8146083,19.66666667,7.666666667,31,2022
21770,Pegram St & Parkwood Ave,35.2330755,-80.8138645,120.8333333,193.8333333,31,2022
21790,Pence Rd & Holly Hill Rd,35.2226113,-80.7048743,71.41666667,30.91666667,31,2022
21800,Pence Rd & Viola Dr,35.2169645,-80.6953375,73.5,10.75,31,2022
21805,Pence Rd & Viola Dr,35.216741,-80.6951163,13.5,49,31,2022
21970,Pressley Rd & Tryon St,35.184456,-80.8874875,5.75,28.25,31,2022
21990,Pressley Rd & Charlotte Park Dr,35.1856395,-80.8893323,33.25,169.5833333,31,2022
22000,Pressley Rd & Charlotte Park Dr,35.1858945,-80.8899224,154.25,12.58333333,31,2022
22030,Pressley Rd & Stuart Andrew Blvd,35.1865946,-80.8909236,1.916666667,4.75,31,2022
22040,Pressley Rd @ 654,35.187811,-80.8918667,0.5,0.666666667,31,2022
22070,Pressley Rd & Bishop Dr,35.1893343,-80.8930601,15.33333333,50,31,2022
22080,Pressley Rd & Bishop Dr,35.1892234,-80.8930424,30.41666667,2.916666667,31,2022
22130,Pressley Rd & Revolution Park Dr,35.1928103,-80.894945,32.66666667,6.833333333,31,2022
22150,Pressley Rd & Rose Vine Pl,35.1944226,-80.8949595,13.16666667,99.33333333,31,2022
22160,Pressley Rd & Rose Vine Pl,35.1943573,-80.8950511,80.91666667,6.5,31,2022
22190,Providence Rd & Ardsley Rd,35.2020066,-80.8250053,35.16666667,185.5,31,2022
22200,Providence Rd & Altondale Ave,35.1997788,-80.825651,3.5,15.08333333,31,2022
22210,Providence Rd & Ardsley Rd,35.2017281,-80.8249376,97.5,25.25,31,2022
22220,Providence Rd & Cottage Pl,35.1988007,-80.8260718,4.916666667,18.5,31,2022
22230,Providence Rd & Altondale Ave,35.1996026,-80.8256068,20.5,4.583333333,31,2022
22240,Providence Rd & Cottage Pl,35.1986037,-80.8260136,11.83333333,2.75,31,2022
22250,Providence Rd & Middleton Dr,35.1977983,-80.8263838,67.33333333,11.25,31,2022
22260,Providence Rd & Middleton Dr,35.1979116,-80.8264389,9.166666667,93.83333333,31,2022
22270,Providence Rd & Queens Rd,35.1952108,-80.826507,128.75,32.41666667,31,2022
22290,Providence Rd & Queens Rd,35.1952856,-80.8266978,44.33333333,149.75,31,2022
22300,Providence Rd & Oxford Pl,35.1935688,-80.8253898,7.083333333,37,31,2022
22310,Providence Rd & Oxford Pl,35.1933266,-80.8251084,24.5,10.41666667,31,2022
22320,Providence Rd & Cherokee Rd,35.1921331,-80.8242999,0.25,3.5,31,2022
